t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
108420,True,366.911,99.491,0.000,154.041,-0.000,54.550,False,0.000,0.963,23.345,0.000,247.00,126.37,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108435,True,365.579,99.491,0.000,152.709,-0.000,53.218,False,0.000,0.964,23.345,0.000,247.00,125.01,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108450,True,365.579,99.491,0.000,152.709,-0.000,53.218,False,0.000,0.964,23.345,0.000,247.00,125.01,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108465,True,365.579,99.491,0.000,152.709,-0.000,53.218,False,0.000,0.964,23.345,0.000,247.00,125.01,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108480,True,366.969,99.491,0.000,154.099,-0.000,54.608,False,0.000,0.963,23.345,0.000,247.00,126.43,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108495,True,366.969,99.491,0.000,154.099,-0.000,54.608,False,0.000,0.963,23.345,0.000,247.00,126.43,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108510,True,368.670,99.491,0.000,155.800,-0.000,56.309,False,0.000,0.963,23.345,0.000,247.00,128.18,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108525,True,368.670,99.491,0.000,155.800,-0.000,56.309,False,0.000,0.963,23.345,0.000,247.00,128.18,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108540,True,372.347,99.491,0.000,159.477,-0.000,59.986,False,0.000,0.962,23.345,0.000,247.00,131.96,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108555,True,372.347,99.491,0.000,159.477,-0.000,59.986,False,0.000,0.962,23.345,0.000,247.00,131.96,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108570,True,372.347,99.491,0.000,159.477,-0.000,59.986,False,0.000,0.962,23.345,0.000,247.00,131.96,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108585,True,372.853,99.450,0.000,159.436,-0.000,59.986,False,0.000,0.962,24.395,0.000,247.00,132.46,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108600,True,371.588,99.450,0.000,158.171,-0.000,58.721,False,0.000,0.962,24.395,0.000,247.00,131.16,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108615,True,371.588,99.450,0.000,158.171,-0.000,58.721,False,0.000,0.962,24.395,0.000,247.00,131.16,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108630,True,369.944,99.450,0.000,156.527,-0.000,57.077,False,0.000,0.962,24.395,0.000,247.00,129.47,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108645,True,374.086,99.450,0.000,160.669,-0.000,61.219,False,0.000,0.961,24.395,0.000,247.00,133.73,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108660,True,370.407,99.450,0.000,156.990,-0.000,57.540,False,0.000,0.962,24.395,0.000,247.00,129.95,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108675,True,370.407,99.450,0.000,156.990,-0.000,57.540,False,0.000,0.962,24.395,0.000,247.00,129.95,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108690,True,370.407,99.450,0.000,156.990,-0.000,57.540,False,0.000,0.962,24.395,0.000,247.00,129.95,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108705,True,371.762,99.450,0.000,158.345,-0.000,58.895,False,0.000,0.962,24.395,0.000,247.00,131.34,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108720,True,371.762,99.450,0.000,158.345,-0.000,58.895,False,0.000,0.962,24.395,0.000,247.00,131.34,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108735,True,371.762,99.450,0.000,158.345,-0.000,58.895,False,0.000,0.962,24.395,0.000,247.00,131.34,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108750,True,371.762,99.450,0.000,158.345,-0.000,58.895,False,0.000,0.962,24.395,0.000,247.00,131.34,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108765,True,371.762,99.450,0.000,158.345,-0.000,58.895,False,0.000,0.962,24.395,0.000,247.00,131.34,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108780,True,373.658,99.450,0.000,160.241,-0.000,60.791,False,0.000,0.961,24.395,0.000,247.00,133.29,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108795,True,373.658,99.450,0.000,160.241,-0.000,60.791,False,0.000,0.961,24.395,0.000,247.00,133.29,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108810,True,373.658,99.450,0.000,160.241,-0.000,60.791,False,0.000,0.961,24.395,0.000,247.00,133.29,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108825,True,372.299,99.450,0.000,158.882,-0.000,59.432,False,0.000,0.962,24.395,0.000,247.00,131.89,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108840,True,372.299,99.450,0.000,158.882,-0.000,59.432,False,0.000,0.962,24.395,0.000,247.00,131.89,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108855,True,372.299,99.450,0.000,158.882,-0.000,59.432,False,0.000,0.962,24.395,0.000,247.00,131.89,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108870,True,372.299,99.450,0.000,158.882,-0.000,59.432,False,0.000,0.962,24.395,0.000,247.00,131.89,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108885,True,373.969,99.349,0.000,158.781,-0.000,59.432,False,0.000,0.962,24.585,0.000,247.00,133.56,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108900,True,372.205,99.349,0.000,157.017,-0.000,57.668,False,0.000,0.962,24.585,0.000,247.00,131.74,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108915,True,373.727,99.349,0.000,158.539,-0.000,59.190,False,0.000,0.962,24.585,0.000,247.00,133.31,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108930,True,375.419,99.349,0.000,160.231,-0.000,60.882,False,0.000,0.961,24.585,0.000,247.00,135.05,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108945,True,373.992,99.349,0.000,158.804,-0.000,59.455,False,0.000,0.962,24.585,0.000,247.00,133.58,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108960,True,373.992,99.349,0.000,158.804,-0.000,59.455,False,0.000,0.962,24.585,0.000,247.00,133.58,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108975,True,373.992,99.349,0.000,158.804,-0.000,59.455,False,0.000,0.962,24.585,0.000,247.00,133.58,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
108990,True,373.992,99.349,0.000,158.804,-0.000,59.455,False,0.000,0.962,24.585,0.000,247.00,133.58,0.00,0.00,0.00,0.0000,999.00000000,0.00000000
